id,possui_banco,qualidade,usar_dataset,observacao
126733,False,ruim,False,nuvem ou imagem inadequada
126734,False,ruim,False,nuvem ou imagem inadequada
126735,False,ruim,False,nuvem ou imagem inadequada
126741,False,boa,True,sem banco
126742,False,ruim,False,nuvem ou imagem inadequada
126743,False,ruim,False,nuvem ou imagem inadequada
126744,False,ruim,False,nuvem ou imagem inadequada
126745,False,ruim,False,nuvem ou imagem inadequada
126746,False,ruim,False,nuvem ou imagem inadequada
126747,False,ruim,False,nuvem ou imagem inadequada
126748,False,ruim,False,nuvem ou imagem inadequada
126749,False,ruim,False,nuvem ou imagem inadequada
126750,False,ruim,False,nuvem ou imagem inadequada
126751,False,ruim,False,nuvem ou imagem inadequada
126752,False,ruim,False,nuvem ou imagem inadequada
126753,False,ruim,False,nuvem ou imagem inadequada
126754,False,ruim,False,nuvem ou imagem inadequada
126755,False,ruim,False,nuvem ou imagem inadequada
126756,False,ruim,False,nuvem ou imagem inadequada
126757,False,ruim,False,nuvem ou imagem inadequada
126758,False,ruim,False,nuvem ou imagem inadequada
126759,False,ruim,False,nuvem ou imagem inadequada
126760,False,ruim,False,nuvem ou imagem inadequada
126761,False,ruim,False,nuvem ou imagem inadequada
126762,False,ruim,False,nuvem ou imagem inadequada
126763,False,ruim,False,nuvem ou imagem inadequada
126764,False,ruim,False,nuvem ou imagem inadequada
126765,False,ruim,False,nuvem ou imagem inadequada
126766,False,ruim,False,nuvem ou imagem inadequada
127174,False,boa,True,sem banco
127175,False,ruim,False,nuvem ou imagem inadequada
127176,False,ruim,False,nuvem ou imagem inadequada
127177,False,ruim,False,nuvem ou imagem inadequada
127178,False,ruim,False,nuvem ou imagem inadequada
127179,False,ruim,False,nuvem ou imagem inadequada
127180,False,ruim,False,nuvem ou imagem inadequada
127181,False,ruim,False,nuvem ou imagem inadequada
127182,False,ruim,False,nuvem ou imagem inadequada
127183,False,ruim,False,nuvem ou imagem inadequada
127184,False,ruim,False,nuvem ou imagem inadequada
127185,False,ruim,False,nuvem ou imagem inadequada
127186,False,ruim,False,nuvem ou imagem inadequada
127187,False,ruim,False,nuvem ou imagem inadequada
127188,False,ruim,False,nuvem ou imagem inadequada
127189,False,ruim,False,nuvem ou imagem inadequada
127190,False,ruim,False,nuvem ou imagem inadequada
127191,False,ruim,False,nuvem ou imagem inadequada
127192,False,ruim,False,nuvem ou imagem inadequada
127193,False,ruim,False,nuvem ou imagem inadequada
127194,False,ruim,False,nuvem ou imagem inadequada
127195,False,ruim,False,nuvem ou imagem inadequada
127196,False,ruim,False,nuvem ou imagem inadequada
127197,False,ruim,False,nuvem ou imagem inadequada
127198,False,ruim,False,nuvem ou imagem inadequada
127199,False,ruim,False,nuvem ou imagem inadequada
127200,False,ruim,False,nuvem ou imagem inadequada
127201,False,ruim,False,nuvem ou imagem inadequada
127202,False,ruim,False,nuvem ou imagem inadequada
127203,False,ruim,False,nuvem ou imagem inadequada
127204,False,ruim,False,nuvem ou imagem inadequada
127205,False,ruim,False,nuvem ou imagem inadequada
127206,False,ruim,False,nuvem ou imagem inadequada
127209,False,boa,True,sem banco
127617,False,boa,True,sem banco
127618,False,ruim,False,nuvem ou imagem inadequada
127619,False,ruim,False,nuvem ou imagem inadequada
127620,False,ruim,False,nuvem ou imagem inadequada
127621,False,ruim,False,nuvem ou imagem inadequada
127622,False,ruim,False,nuvem ou imagem inadequada
127623,False,ruim,False,nuvem ou imagem inadequada
127624,False,ruim,False,nuvem ou imagem inadequada
127625,False,ruim,False,nuvem ou imagem inadequada
127626,False,ruim,False,nuvem ou imagem inadequada
127627,False,ruim,False,nuvem ou imagem inadequada
127628,False,ruim,False,nuvem ou imagem inadequada
127629,False,ruim,False,nuvem ou imagem inadequada
127630,False,ruim,False,nuvem ou imagem inadequada
127631,False,ruim,False,nuvem ou imagem inadequada
127632,False,ruim,False,nuvem ou imagem inadequada
127633,False,ruim,False,nuvem ou imagem inadequada
127634,False,ruim,False,nuvem ou imagem inadequada
127635,False,ruim,False,nuvem ou imagem inadequada
127636,False,ruim,False,nuvem ou imagem inadequada
127637,False,ruim,False,nuvem ou imagem inadequada
127638,False,ruim,False,nuvem ou imagem inadequada
127639,False,ruim,False,nuvem ou imagem inadequada
127640,False,ruim,False,nuvem ou imagem inadequada
127641,False,ruim,False,nuvem ou imagem inadequada
127642,False,ruim,False,nuvem ou imagem inadequada
127643,False,ruim,False,nuvem ou imagem inadequada
127644,False,ruim,False,nuvem ou imagem inadequada
127645,False,ruim,False,nuvem ou imagem inadequada
127646,False,ruim,False,nuvem ou imagem inadequada
127647,False,ruim,False,nuvem ou imagem inadequada
127648,False,ruim,False,nuvem ou imagem inadequada
127649,False,ruim,False,nuvem ou imagem inadequada
127650,False,ruim,False,nuvem ou imagem inadequada
128061,False,boa,True,sem banco
128062,False,ruim,False,nuvem ou imagem inadequada
128063,False,ruim,False,nuvem ou imagem inadequada
128064,False,ruim,False,nuvem ou imagem inadequada
128065,False,ruim,False,nuvem ou imagem inadequada
128066,False,ruim,False,nuvem ou imagem inadequada
128067,False,ruim,False,nuvem ou imagem inadequada
128068,False,ruim,False,nuvem ou imagem inadequada
128069,False,ruim,False,nuvem ou imagem inadequada
128070,False,ruim,False,nuvem ou imagem inadequada
128071,False,ruim,False,nuvem ou imagem inadequada
128072,False,ruim,False,nuvem ou imagem inadequada
128073,False,ruim,False,nuvem ou imagem inadequada
128074,False,ruim,False,nuvem ou imagem inadequada
128075,False,ruim,False,nuvem ou imagem inadequada
128076,False,ruim,False,nuvem ou imagem inadequada
128077,False,ruim,False,nuvem ou imagem inadequada
128078,False,ruim,False,nuvem ou imagem inadequada
128079,False,ruim,False,nuvem ou imagem inadequada
128080,False,ruim,False,nuvem ou imagem inadequada
128081,False,ruim,False,nuvem ou imagem inadequada
128082,False,ruim,False,nuvem ou imagem inadequada
128083,False,ruim,False,nuvem ou imagem inadequada
128084,False,ruim,False,nuvem ou imagem inadequada
128085,False,ruim,False,nuvem ou imagem inadequada
128086,False,ruim,False,nuvem ou imagem inadequada
128087,False,ruim,False,nuvem ou imagem inadequada
128088,False,ruim,False,nuvem ou imagem inadequada
128089,False,ruim,False,nuvem ou imagem inadequada
128090,False,ruim,False,nuvem ou imagem inadequada
128091,False,ruim,False,nuvem ou imagem inadequada
128092,False,ruim,False,nuvem ou imagem inadequada
128093,False,ruim,False,nuvem ou imagem inadequada
128500,False,boa,True,sem banco
128501,False,ruim,False,nuvem ou imagem inadequada
128502,False,ruim,False,nuvem ou imagem inadequada
128503,False,ruim,False,nuvem ou imagem inadequada
128504,False,ruim,False,nuvem ou imagem inadequada
128507,False,ruim,False,nuvem ou imagem inadequada
128508,False,ruim,False,nuvem ou imagem inadequada
128509,False,ruim,False,nuvem ou imagem inadequada
128510,False,ruim,False,nuvem ou imagem inadequada
128511,False,ruim,False,nuvem ou imagem inadequada
128512,False,ruim,False,nuvem ou imagem inadequada
128513,False,ruim,False,nuvem ou imagem inadequada
128514,False,ruim,False,nuvem ou imagem inadequada
128515,False,ruim,False,nuvem ou imagem inadequada
128516,False,ruim,False,nuvem ou imagem inadequada
128517,False,ruim,False,nuvem ou imagem inadequada
128518,False,ruim,False,nuvem ou imagem inadequada
128519,False,ruim,False,nuvem ou imagem inadequada
128520,False,ruim,False,nuvem ou imagem inadequada
128521,False,ruim,False,nuvem ou imagem inadequada
128522,False,ruim,False,nuvem ou imagem inadequada
128523,False,ruim,False,nuvem ou imagem inadequada
128524,False,ruim,False,nuvem ou imagem inadequada
128525,False,ruim,False,nuvem ou imagem inadequada
128526,False,ruim,False,nuvem ou imagem inadequada
128527,False,ruim,False,nuvem ou imagem inadequada
128528,False,ruim,False,nuvem ou imagem inadequada
128529,False,ruim,False,nuvem ou imagem inadequada
128530,False,ruim,False,nuvem ou imagem inadequada
128531,False,ruim,False,nuvem ou imagem inadequada
128532,False,ruim,False,nuvem ou imagem inadequada
128533,False,ruim,False,nuvem ou imagem inadequada
128534,False,ruim,False,nuvem ou imagem inadequada
128535,False,ruim,False,nuvem ou imagem inadequada
128536,False,ruim,False,nuvem ou imagem inadequada
128537,False,ruim,False,nuvem ou imagem inadequada
128538,True,boa,True,banco evidente
128933,False,boa,True,sem banco
128934,False,boa,True,sem banco
128936,False,boa,True,sem banco
128937,False,boa,True,sem banco
128938,False,boa,True,sem banco
128939,False,boa,True,sem banco
128940,False,boa,True,sem banco
128942,False,boa,True,sem banco
128943,False,boa,True,sem banco
128944,True,boa,True,banco evidente
128945,False,ruim,False,nuvem ou imagem inadequada
128946,False,ruim,False,nuvem ou imagem inadequada
128947,False,ruim,False,nuvem ou imagem inadequada
128948,False,ruim,False,nuvem ou imagem inadequada
128949,False,ruim,False,nuvem ou imagem inadequada
128950,False,ruim,False,nuvem ou imagem inadequada
128951,False,ruim,False,nuvem ou imagem inadequada
128952,False,ruim,False,nuvem ou imagem inadequada
128953,False,ruim,False,nuvem ou imagem inadequada
128954,False,ruim,False,nuvem ou imagem inadequada
128955,False,ruim,False,nuvem ou imagem inadequada
128956,False,ruim,False,nuvem ou imagem inadequada
128957,False,ruim,False,nuvem ou imagem inadequada
128958,False,ruim,False,nuvem ou imagem inadequada
128959,False,ruim,False,nuvem ou imagem inadequada
128960,False,ruim,False,nuvem ou imagem inadequada
128961,False,ruim,False,nuvem ou imagem inadequada
128962,False,ruim,False,nuvem ou imagem inadequada
128963,False,ruim,False,nuvem ou imagem inadequada
128964,False,ruim,False,nuvem ou imagem inadequada
128965,False,ruim,False,nuvem ou imagem inadequada
128966,False,ruim,False,nuvem ou imagem inadequada
128967,False,ruim,False,nuvem ou imagem inadequada
128968,False,ruim,False,nuvem ou imagem inadequada
128969,False,ruim,False,nuvem ou imagem inadequada
128970,False,ruim,False,nuvem ou imagem inadequada
128971,False,ruim,False,nuvem ou imagem inadequada
128972,False,ruim,False,nuvem ou imagem inadequada
128973,False,ruim,False,nuvem ou imagem inadequada
128974,False,ruim,False,nuvem ou imagem inadequada
128975,False,ruim,False,nuvem ou imagem inadequada
128976,False,ruim,False,nuvem ou imagem inadequada
128977,False,ruim,False,nuvem ou imagem inadequada
128978,False,ruim,False,nuvem ou imagem inadequada
128979,False,ruim,False,nuvem ou imagem inadequada
128980,False,boa,True,sem banco
128981,False,ruim,False,nuvem ou imagem inadequada
128982,False,ruim,False,nuvem ou imagem inadequada
128983,False,ruim,False,nuvem ou imagem inadequada
129377,False,ruim,False,nuvem ou imagem inadequada
129378,False,ruim,False,nuvem ou imagem inadequada
129379,False,ruim,False,nuvem ou imagem inadequada
129380,False,ruim,False,nuvem ou imagem inadequada
129381,False,ruim,False,nuvem ou imagem inadequada
129382,False,ruim,False,nuvem ou imagem inadequada
129383,False,ruim,False,nuvem ou imagem inadequada
129384,False,ruim,False,nuvem ou imagem inadequada
129385,False,ruim,False,nuvem ou imagem inadequada
129386,False,ruim,False,nuvem ou imagem inadequada
129387,False,ruim,False,nuvem ou imagem inadequada
129388,False,ruim,False,nuvem ou imagem inadequada
129389,False,ruim,False,nuvem ou imagem inadequada
129390,False,ruim,False,nuvem ou imagem inadequada
129391,False,ruim,False,nuvem ou imagem inadequada
129392,False,ruim,False,nuvem ou imagem inadequada
129393,False,ruim,False,nuvem ou imagem inadequada
129394,False,ruim,False,nuvem ou imagem inadequada
129395,False,ruim,False,nuvem ou imagem inadequada
129396,False,ruim,False,nuvem ou imagem inadequada
129397,False,ruim,False,nuvem ou imagem inadequada
129398,False,ruim,False,nuvem ou imagem inadequada
129399,False,ruim,False,nuvem ou imagem inadequada
129400,False,ruim,False,nuvem ou imagem inadequada
129401,False,ruim,False,nuvem ou imagem inadequada
129402,False,ruim,False,nuvem ou imagem inadequada
129403,False,ruim,False,nuvem ou imagem inadequada
129404,False,ruim,False,nuvem ou imagem inadequada
129405,False,ruim,False,nuvem ou imagem inadequada
129406,False,ruim,False,nuvem ou imagem inadequada
129407,False,ruim,False,nuvem ou imagem inadequada
129408,False,ruim,False,nuvem ou imagem inadequada
129409,False,ruim,False,nuvem ou imagem inadequada
129410,False,ruim,False,nuvem ou imagem inadequada
129411,False,ruim,False,nuvem ou imagem inadequada
129412,False,ruim,False,nuvem ou imagem inadequada
129413,False,ruim,False,nuvem ou imagem inadequada
129414,False,ruim,False,nuvem ou imagem inadequada
129415,False,ruim,False,nuvem ou imagem inadequada
129416,False,ruim,False,nuvem ou imagem inadequada
129417,False,ruim,False,nuvem ou imagem inadequada
129418,False,ruim,False,nuvem ou imagem inadequada
129419,False,ruim,False,nuvem ou imagem inadequada
129420,False,ruim,False,nuvem ou imagem inadequada
129821,False,ruim,False,nuvem ou imagem inadequada
129822,False,ruim,False,nuvem ou imagem inadequada
129823,False,ruim,False,nuvem ou imagem inadequada
129824,False,ruim,False,nuvem ou imagem inadequada
129825,False,ruim,False,nuvem ou imagem inadequada
129826,False,ruim,False,nuvem ou imagem inadequada
129827,False,ruim,False,nuvem ou imagem inadequada
129828,False,ruim,False,nuvem ou imagem inadequada
129829,False,ruim,False,nuvem ou imagem inadequada
129830,False,ruim,False,nuvem ou imagem inadequada
129831,False,ruim,False,nuvem ou imagem inadequada
129832,False,ruim,False,nuvem ou imagem inadequada
129833,False,ruim,False,nuvem ou imagem inadequada
129834,False,ruim,False,nuvem ou imagem inadequada
129835,False,ruim,False,nuvem ou imagem inadequada
129836,False,ruim,False,nuvem ou imagem inadequada
129837,False,ruim,False,nuvem ou imagem inadequada
129838,False,ruim,False,nuvem ou imagem inadequada
129839,False,ruim,False,nuvem ou imagem inadequada
129840,False,ruim,False,nuvem ou imagem inadequada
129841,False,ruim,False,nuvem ou imagem inadequada
129842,False,ruim,False,nuvem ou imagem inadequada
129843,False,ruim,False,nuvem ou imagem inadequada
129844,False,ruim,False,nuvem ou imagem inadequada
129845,False,ruim,False,nuvem ou imagem inadequada
129846,False,ruim,False,nuvem ou imagem inadequada
129847,False,ruim,False,nuvem ou imagem inadequada
129848,False,ruim,False,nuvem ou imagem inadequada
129849,False,ruim,False,nuvem ou imagem inadequada
129850,False,ruim,False,nuvem ou imagem inadequada
129851,False,ruim,False,nuvem ou imagem inadequada
129852,False,ruim,False,nuvem ou imagem inadequada
129853,False,ruim,False,nuvem ou imagem inadequada
129854,False,ruim,False,nuvem ou imagem inadequada
129855,False,ruim,False,nuvem ou imagem inadequada
129856,False,ruim,False,nuvem ou imagem inadequada
129857,False,ruim,False,nuvem ou imagem inadequada
129858,False,ruim,False,nuvem ou imagem inadequada
129859,False,ruim,False,nuvem ou imagem inadequada
129860,False,ruim,False,nuvem ou imagem inadequada
129861,False,ruim,False,nuvem ou imagem inadequada
129862,False,ruim,False,nuvem ou imagem inadequada
129863,False,ruim,False,nuvem ou imagem inadequada
129864,False,ruim,False,nuvem ou imagem inadequada
129865,False,ruim,False,nuvem ou imagem inadequada
130264,False,boa,True,sem banco
130265,False,ruim,False,nuvem ou imagem inadequada
130266,False,ruim,False,nuvem ou imagem inadequada
130267,False,ruim,False,nuvem ou imagem inadequada
130268,False,ruim,False,nuvem ou imagem inadequada
130269,False,ruim,False,nuvem ou imagem inadequada
130270,False,ruim,False,nuvem ou imagem inadequada
130271,False,ruim,False,nuvem ou imagem inadequada
130272,False,ruim,False,nuvem ou imagem inadequada
130273,False,ruim,False,nuvem ou imagem inadequada
130274,False,ruim,False,nuvem ou imagem inadequada
130275,False,ruim,False,nuvem ou imagem inadequada
130276,False,ruim,False,nuvem ou imagem inadequada
130277,False,ruim,False,nuvem ou imagem inadequada
130278,False,ruim,False,nuvem ou imagem inadequada
130279,False,ruim,False,nuvem ou imagem inadequada
130280,False,ruim,False,nuvem ou imagem inadequada
130281,False,ruim,False,nuvem ou imagem inadequada
130282,False,ruim,False,nuvem ou imagem inadequada
130283,False,ruim,False,nuvem ou imagem inadequada
130284,False,ruim,False,nuvem ou imagem inadequada
130285,False,ruim,False,nuvem ou imagem inadequada
130286,False,ruim,False,nuvem ou imagem inadequada
130287,False,ruim,False,nuvem ou imagem inadequada
130288,False,ruim,False,nuvem ou imagem inadequada
130289,False,ruim,False,nuvem ou imagem inadequada
130290,False,ruim,False,nuvem ou imagem inadequada
130291,False,ruim,False,nuvem ou imagem inadequada
130292,False,ruim,False,nuvem ou imagem inadequada
130293,False,ruim,False,nuvem ou imagem inadequada
130294,False,ruim,False,nuvem ou imagem inadequada
130295,False,ruim,False,nuvem ou imagem inadequada
130296,False,ruim,False,nuvem ou imagem inadequada
130297,False,ruim,False,nuvem ou imagem inadequada
130298,False,ruim,False,nuvem ou imagem inadequada
130299,False,ruim,False,nuvem ou imagem inadequada
130300,False,ruim,False,nuvem ou imagem inadequada
130301,False,ruim,False,nuvem ou imagem inadequada
130302,False,ruim,False,nuvem ou imagem inadequada
130303,False,ruim,False,nuvem ou imagem inadequada
130304,False,ruim,False,nuvem ou imagem inadequada
130305,False,ruim,False,nuvem ou imagem inadequada
130306,False,boa,True,sem banco
130707,False,boa,True,sem banco
130708,False,ruim,False,nuvem ou imagem inadequada
130709,False,ruim,False,nuvem ou imagem inadequada
130710,False,ruim,False,nuvem ou imagem inadequada
130711,False,ruim,False,nuvem ou imagem inadequada
130712,False,ruim,False,nuvem ou imagem inadequada
130713,False,ruim,False,nuvem ou imagem inadequada
130714,False,ruim,False,nuvem ou imagem inadequada
130715,False,ruim,False,nuvem ou imagem inadequada
130716,False,ruim,False,nuvem ou imagem inadequada
130717,False,ruim,False,nuvem ou imagem inadequada
130718,False,ruim,False,nuvem ou imagem inadequada
130719,False,ruim,False,nuvem ou imagem inadequada
130720,False,ruim,False,nuvem ou imagem inadequada
130721,False,ruim,False,nuvem ou imagem inadequada
130722,False,ruim,False,nuvem ou imagem inadequada
130723,False,ruim,False,nuvem ou imagem inadequada
130724,False,ruim,False,nuvem ou imagem inadequada
130725,False,ruim,False,nuvem ou imagem inadequada
130726,False,ruim,False,nuvem ou imagem inadequada
130727,False,ruim,False,nuvem ou imagem inadequada
130728,False,ruim,False,nuvem ou imagem inadequada
130729,False,ruim,False,nuvem ou imagem inadequada
130730,False,ruim,False,nuvem ou imagem inadequada
130731,False,ruim,False,nuvem ou imagem inadequada
130732,False,ruim,False,nuvem ou imagem inadequada
130733,False,ruim,False,nuvem ou imagem inadequada
130734,False,ruim,False,nuvem ou imagem inadequada
130735,False,ruim,False,nuvem ou imagem inadequada
130736,False,ruim,False,nuvem ou imagem inadequada
130737,False,ruim,False,nuvem ou imagem inadequada
130738,False,ruim,False,nuvem ou imagem inadequada
130739,False,ruim,False,nuvem ou imagem inadequada
130740,False,ruim,False,nuvem ou imagem inadequada
130741,False,ruim,False,nuvem ou imagem inadequada
130742,False,ruim,False,nuvem ou imagem inadequada
130743,False,ruim,False,nuvem ou imagem inadequada
130744,False,ruim,False,nuvem ou imagem inadequada
130745,False,ruim,False,nuvem ou imagem inadequada
130746,False,ruim,False,nuvem ou imagem inadequada
130747,False,ruim,False,nuvem ou imagem inadequada
130748,False,ruim,False,nuvem ou imagem inadequada
130749,False,ruim,False,nuvem ou imagem inadequada
130750,False,ruim,False,nuvem ou imagem inadequada
131152,False,ruim,False,nuvem ou imagem inadequada
131153,False,ruim,False,nuvem ou imagem inadequada
131154,False,ruim,False,nuvem ou imagem inadequada
131155,False,ruim,False,nuvem ou imagem inadequada
131156,False,ruim,False,nuvem ou imagem inadequada
131157,False,ruim,False,nuvem ou imagem inadequada
131158,False,ruim,False,nuvem ou imagem inadequada
131159,False,ruim,False,nuvem ou imagem inadequada
131160,False,ruim,False,nuvem ou imagem inadequada
131161,False,ruim,False,nuvem ou imagem inadequada
131162,False,ruim,False,nuvem ou imagem inadequada
131163,False,ruim,False,nuvem ou imagem inadequada
131164,False,ruim,False,nuvem ou imagem inadequada
131165,False,ruim,False,nuvem ou imagem inadequada
131166,False,ruim,False,nuvem ou imagem inadequada
131167,False,ruim,False,nuvem ou imagem inadequada
131168,False,ruim,False,nuvem ou imagem inadequada
131169,False,ruim,False,nuvem ou imagem inadequada
131170,False,ruim,False,nuvem ou imagem inadequada
131171,False,ruim,False,nuvem ou imagem inadequada
131172,False,ruim,False,nuvem ou imagem inadequada
131173,False,ruim,False,nuvem ou imagem inadequada
131174,False,ruim,False,nuvem ou imagem inadequada
131175,False,ruim,False,nuvem ou imagem inadequada
131176,False,ruim,False,nuvem ou imagem inadequada
131177,False,ruim,False,nuvem ou imagem inadequada
131178,False,ruim,False,nuvem ou imagem inadequada
131179,False,ruim,False,nuvem ou imagem inadequada
131180,False,ruim,False,nuvem ou imagem inadequada
131181,False,ruim,False,nuvem ou imagem inadequada
131182,False,ruim,False,nuvem ou imagem inadequada
131183,False,ruim,False,nuvem ou imagem inadequada
131184,False,ruim,False,nuvem ou imagem inadequada
131185,False,ruim,False,nuvem ou imagem inadequada
131186,False,ruim,False,nuvem ou imagem inadequada
131187,False,ruim,False,nuvem ou imagem inadequada
131188,False,ruim,False,nuvem ou imagem inadequada
131189,False,ruim,False,nuvem ou imagem inadequada
131190,False,ruim,False,nuvem ou imagem inadequada
131191,False,ruim,False,nuvem ou imagem inadequada
131192,False,ruim,False,nuvem ou imagem inadequada
131193,False,ruim,False,nuvem ou imagem inadequada
131195,False,ruim,False,nuvem ou imagem inadequada
131196,False,ruim,False,nuvem ou imagem inadequada
131596,False,ruim,False,nuvem ou imagem inadequada
131597,False,ruim,False,nuvem ou imagem inadequada
131598,False,ruim,False,nuvem ou imagem inadequada
131599,False,ruim,False,nuvem ou imagem inadequada
131600,False,ruim,False,nuvem ou imagem inadequada
131601,False,ruim,False,nuvem ou imagem inadequada
131602,False,ruim,False,nuvem ou imagem inadequada
131603,False,ruim,False,nuvem ou imagem inadequada
131604,False,ruim,False,nuvem ou imagem inadequada
131605,False,ruim,False,nuvem ou imagem inadequada
131606,False,ruim,False,nuvem ou imagem inadequada
131607,False,ruim,False,nuvem ou imagem inadequada
131608,False,ruim,False,nuvem ou imagem inadequada
131609,False,ruim,False,nuvem ou imagem inadequada
131610,False,ruim,False,nuvem ou imagem inadequada
131611,False,ruim,False,nuvem ou imagem inadequada
131612,False,ruim,False,nuvem ou imagem inadequada
131613,False,ruim,False,nuvem ou imagem inadequada
131614,False,ruim,False,nuvem ou imagem inadequada
131615,False,ruim,False,nuvem ou imagem inadequada
131616,False,ruim,False,nuvem ou imagem inadequada
131617,False,ruim,False,nuvem ou imagem inadequada
131618,False,ruim,False,nuvem ou imagem inadequada
131619,False,ruim,False,nuvem ou imagem inadequada
131620,False,ruim,False,nuvem ou imagem inadequada
131621,False,ruim,False,nuvem ou imagem inadequada
131622,False,ruim,False,nuvem ou imagem inadequada
131623,False,ruim,False,nuvem ou imagem inadequada
131624,False,ruim,False,nuvem ou imagem inadequada
131625,False,ruim,False,nuvem ou imagem inadequada
131626,False,ruim,False,nuvem ou imagem inadequada
131627,False,ruim,False,nuvem ou imagem inadequada
131628,False,ruim,False,nuvem ou imagem inadequada
131629,False,ruim,False,nuvem ou imagem inadequada
131630,False,ruim,False,nuvem ou imagem inadequada
131631,False,ruim,False,nuvem ou imagem inadequada
131632,False,ruim,False,nuvem ou imagem inadequada
131633,False,ruim,False,nuvem ou imagem inadequada
131634,False,ruim,False,nuvem ou imagem inadequada
131635,False,ruim,False,nuvem ou imagem inadequada
131636,False,ruim,False,nuvem ou imagem inadequada
131637,False,ruim,False,nuvem ou imagem inadequada
132038,False,ruim,False,nuvem ou imagem inadequada
132039,False,ruim,False,nuvem ou imagem inadequada
132040,False,ruim,False,nuvem ou imagem inadequada
132041,False,ruim,False,nuvem ou imagem inadequada
132042,False,ruim,False,nuvem ou imagem inadequada
132043,False,ruim,False,nuvem ou imagem inadequada
132044,False,ruim,False,nuvem ou imagem inadequada
132045,False,ruim,False,nuvem ou imagem inadequada
132046,False,ruim,False,nuvem ou imagem inadequada
132047,False,ruim,False,nuvem ou imagem inadequada
132048,False,ruim,False,nuvem ou imagem inadequada
132049,False,ruim,False,nuvem ou imagem inadequada
132050,False,ruim,False,nuvem ou imagem inadequada
132051,False,ruim,False,nuvem ou imagem inadequada
132052,False,ruim,False,nuvem ou imagem inadequada
132053,False,ruim,False,nuvem ou imagem inadequada
132054,False,ruim,False,nuvem ou imagem inadequada
132055,False,ruim,False,nuvem ou imagem inadequada
132056,False,ruim,False,nuvem ou imagem inadequada
132057,False,ruim,False,nuvem ou imagem inadequada
132058,False,ruim,False,nuvem ou imagem inadequada
132059,False,ruim,False,nuvem ou imagem inadequada
132060,False,ruim,False,nuvem ou imagem inadequada
132061,False,ruim,False,nuvem ou imagem inadequada
132062,False,ruim,False,nuvem ou imagem inadequada
132063,False,ruim,False,nuvem ou imagem inadequada
132064,False,ruim,False,nuvem ou imagem inadequada
132065,False,ruim,False,nuvem ou imagem inadequada
132066,False,ruim,False,nuvem ou imagem inadequada
132067,False,ruim,False,nuvem ou imagem inadequada
132068,False,ruim,False,nuvem ou imagem inadequada
132069,False,ruim,False,nuvem ou imagem inadequada
132070,False,ruim,False,nuvem ou imagem inadequada
132071,False,ruim,False,nuvem ou imagem inadequada
132072,False,ruim,False,nuvem ou imagem inadequada
132073,False,ruim,False,nuvem ou imagem inadequada
132074,False,ruim,False,nuvem ou imagem inadequada
132075,False,ruim,False,nuvem ou imagem inadequada
132076,False,ruim,False,nuvem ou imagem inadequada
132077,False,ruim,False,nuvem ou imagem inadequada
132078,False,ruim,False,nuvem ou imagem inadequada
132079,False,ruim,False,nuvem ou imagem inadequada
132080,False,ruim,False,nuvem ou imagem inadequada
132484,False,ruim,False,nuvem ou imagem inadequada
132485,False,ruim,False,nuvem ou imagem inadequada
132486,False,ruim,False,nuvem ou imagem inadequada
132487,False,ruim,False,nuvem ou imagem inadequada
132488,False,ruim,False,nuvem ou imagem inadequada
132489,False,ruim,False,nuvem ou imagem inadequada
132490,False,ruim,False,nuvem ou imagem inadequada
132491,False,ruim,False,nuvem ou imagem inadequada
132492,False,ruim,False,nuvem ou imagem inadequada
132493,False,ruim,False,nuvem ou imagem inadequada
132494,False,ruim,False,nuvem ou imagem inadequada
132495,False,ruim,False,nuvem ou imagem inadequada
132496,False,ruim,False,nuvem ou imagem inadequada
132497,False,ruim,False,nuvem ou imagem inadequada
132498,False,ruim,False,nuvem ou imagem inadequada
132499,False,ruim,False,nuvem ou imagem inadequada
132500,False,ruim,False,nuvem ou imagem inadequada
132501,False,ruim,False,nuvem ou imagem inadequada
132502,False,ruim,False,nuvem ou imagem inadequada
132503,False,ruim,False,nuvem ou imagem inadequada
132504,False,ruim,False,nuvem ou imagem inadequada
132505,False,ruim,False,nuvem ou imagem inadequada
132506,False,ruim,False,nuvem ou imagem inadequada
132507,False,ruim,False,nuvem ou imagem inadequada
132508,False,ruim,False,nuvem ou imagem inadequada
132509,False,ruim,False,nuvem ou imagem inadequada
132510,False,ruim,False,nuvem ou imagem inadequada
132511,False,ruim,False,nuvem ou imagem inadequada
132512,False,ruim,False,nuvem ou imagem inadequada
132513,False,ruim,False,nuvem ou imagem inadequada
132514,False,ruim,False,nuvem ou imagem inadequada
132515,False,ruim,False,nuvem ou imagem inadequada
132516,False,ruim,False,nuvem ou imagem inadequada
132517,False,ruim,False,nuvem ou imagem inadequada
132518,False,ruim,False,nuvem ou imagem inadequada
132519,False,ruim,False,nuvem ou imagem inadequada
132520,False,ruim,False,nuvem ou imagem inadequada
132521,False,ruim,False,nuvem ou imagem inadequada
132522,False,ruim,False,nuvem ou imagem inadequada
132523,False,ruim,False,nuvem ou imagem inadequada
132524,False,ruim,False,nuvem ou imagem inadequada
132929,False,boa,True,sem banco
132930,False,ruim,False,nuvem ou imagem inadequada
132931,False,ruim,False,nuvem ou imagem inadequada
132932,False,ruim,False,nuvem ou imagem inadequada
132933,False,ruim,False,nuvem ou imagem inadequada
